선수명,생년월일,출신교,출신,연도,팀명,평균자책점,경기,완투,완봉,승,패,세,홀,승률,타자,이닝,피안타,피홈런,볼넷,사구,탈삼진,실점,자책점
류현진,1987년 03월 25일,창영초-동산중-동산고-(대전대),한국,2009,한화,3.57,28,4,2,13,12,0,0,0.52,793,189 1/3,180,19,67,2,188,80,75
류현진,1987년 03월 25일,창영초-동산중-동산고-(대전대),한국,2010,한화,1.82,25,5,3,16,4,0,0,0.8,756,192 2/3,149,11,45,9,187,42,39
류현진,1987년 03월 25일,창영초-동산중-동산고-(대전대),한국,2011,한화,3.36,24,3,0,11,7,0,0,0.611,520,126,101,12,38,1,128,54,47
류현진,1987년 03월 25일,창영초-동산중-동산고-(대전대),한국,2012,한화,2.66,27,1,0,9,9,0,0,0.5,734,182 2/3,153,12,46,5,210,58,54
리마,1972년 09월 30일,도미니카 리세오라스차르카스고,도미니카,2008,KIA,4.89,14,0,0,3,6,0,1,0.333,308,70,72,5,31,4,28,47,38
리베라,1969년 01월 11일,도미니카 산페드로고,도미니카,2001,삼성,2.62,36,0,0,6,3,21,0,0.667,248,58 1/3,52,7,33,0,63,18,17
리스,1975년 10월 08일,미국 버틀러대,미국,2001,한화,3.16,18,1,1,7,7,0,0,0.5,435,99 2/3,102,6,50,9,62,44,35
리오스,1972년 11월 11일,미국 마이애미대-KIA,미국,2002,KIA,3.14,54,3,0,14,5,13,1,0.737,662,157 2/3,140,14,44,24,102,59,55
리오스,1972년 11월 11일,미국 마이애미대-KIA,미국,2003,KIA,3.82,30,2,0,10,13,0,0,0.435,820,188 2/3,186,19,62,28,121,93,80
리오스,1972년 11월 11일,미국 마이애미대-KIA,미국,2004,KIA,2.87,32,3,2,17,8,0,0,0.68,932,222 2/3,209,10,70,25,145,75,71
리오스,1972년 11월 11일,미국 마이애미대-KIA,미국,2005,두산,3.51,32,3,0,15,12,0,0,0.556,856,205 1/3,203,20,57,17,147,88,80
리오스,1972년 11월 11일,미국 마이애미대-KIA,미국,2006,두산,2.9,34,4,1,12,16,0,0,0.429,945,233,204,14,49,15,145,86,75
리오스,1972년 11월 11일,미국 마이애미대-KIA,미국,2007,두산,2.07,33,6,4,22,5,0,0,0.815,947,234 2/3,191,8,58,16,147,69,54
리즈,1983년 10월 06일,도미니카 엘세이보고-LG,도미니카,2011,LG,3.88,30,1,0,11,13,0,0,0.458,719,164 2/3,149,11,84,15,122,79,71
리즈,1983년 10월 06일,도미니카 엘세이보고-LG,도미니카,2012,LG,3.69,32,1,0,5,12,5,0,0.294,656,151 1/3,138,6,68,9,144,68,62
리즈,1983년 10월 06일,도미니카 엘세이보고-LG,도미니카,2013,LG,3.06,32,2,1,10,13,0,0,0.435,837,202 2/3,153,11,88,20,188,78,69
리치,1966년 01월 25일,미국 플로리다주립대,미국,2001,KIA,6.14,5,0,0,0,1,1,0,0,37,7 1/3,13,0,4,0,4,6,5
린튼,1965년 09월 02일,미국 UC 어빈대,미국,2001,LG,3.17,12,0,0,4,4,0,0,0.5,321,76 2/3,73,8,21,4,53,32,27
마뇽,1973년 06월 10일,도미니카 산티아고고,도미니카,2004,KIA,4.17,34,1,1,8,9,0,1,0.471,672,155 1/3,156,15,63,9,83,76,72
마리오,1984년 12월 16일,스텔라마퀴고-VRCC대,미상,2012,SK,3.4,18,0,0,6,3,0,0,0.667,401,95 1/3,88,6,39,5,49,38,36
마원성,1974년 04월 16일,서울고,한국,1994,OB,5.84,5,0,0,0,0,0,0,0,61,12 1/3,22,0,4,0,6,10,8
마원성,1974년 04월 16일,서울고,한국,1996,OB,3.45,9,0,0,0,1,0,0,0,65,15 2/3,14,2,4,2,8,6,6
만자니오,1963년 10월 17일,미국 산토도밍고고,미국,2002,LG,4.32,31,2,0,8,11,0,1,0.421,735,162 1/3,161,13,94,21,122,85,78
매그레인,1978년 07월 23일,미국 오툼와고-미국 아이오와대,미국,2011,SK,5.37,16,0,0,2,6,0,0,0.25,235,53 2/3,63,9,19,4,38,32,32
매기,1968년 04월 09일,미국 잭슨고-롯데,미국,2002,SK,4.69,23,2,1,6,9,0,0,0.4,589,132 1/3,127,10,81,5,124,80,69
매존,1976년 07월 26일,미국 샌디에이고대,미국,2007,삼성,4.18,24,0,0,7,11,0,0,0.389,544,125,130,10,45,4,76,61,58
매클레리,1974년 10월 26일,미국 마운트버논나자렌대,미국,2008,롯데,4.6,19,1,0,5,5,0,0,0.5,450,101 2/3,115,5,52,4,43,55,52
매티스,1983년 06월 07일,미국 미주리대,미국,2011,삼성,2.52,10,0,0,5,2,0,0,0.714,272,64 1/3,59,1,34,0,32,19,18
명재철,1989년 01월 17일,서화초-상인천중-인천고-한양대-한화,한국,2011,삼성,0,2,0,0,0,0,0,0,0,9,1 2/3,1,0,3,0,0,0,0
명재철,1989년 01월 17일,서화초-상인천중-인천고-한양대-한화,한국,2013,한화,12,3,0,0,0,0,0,0,0,17,3,6,0,2,1,1,4,4
문귀석,1971년 09월 14일,영흥고,한국,1992,해태,4.61,8,0,0,0,1,0,0,0,63,13 2/3,18,3,7,0,7,8,7
문남열,1978년 10월 17일,마산상고-삼성,한국,1999,삼성,6.86,29,0,0,2,1,0,0,0.667,283,59,74,11,36,2,38,48,45
문남열,1978년 10월 17일,마산상고-삼성,한국,2002,삼성,6.57,7,0,0,0,0,0,0,0,63,12 1/3,22,2,8,1,9,10,9
문남열,1978년 10월 17일,마산상고-삼성,한국,2003,삼성,9,1,0,0,0,0,0,0,0,4,1,2,1,0,0,1,1,1
문동환,1972년 05월 08일,대연초-대천중-동래고-연세대-롯데-한화,한국,1997,롯데,4.85,22,0,0,2,5,8,0,0.286,167,39,40,2,15,1,23,21,21
문동환,1972년 05월 08일,대연초-대천중-동래고-연세대-롯데-한화,한국,1998,롯데,3.16,31,5,3,12,5,6,0,0.706,551,136 2/3,121,7,39,1,86,50,48
문동환,1972년 05월 08일,대연초-대천중-동래고-연세대-롯데-한화,한국,1999,롯데,3.28,30,6,1,17,4,0,0,0.81,781,189 1/3,171,12,67,9,141,75,69
문동환,1972년 05월 08일,대연초-대천중-동래고-연세대-롯데-한화,한국,2000,롯데,3.88,12,1,0,7,3,0,0,0.7,304,72,71,6,24,1,58,33,31
문동환,1972년 05월 08일,대연초-대천중-동래고-연세대-롯데-한화,한국,2001,롯데,6.57,13,0,0,2,4,0,0,0.333,172,37,44,4,22,0,21,29,27
문동환,1972년 05월 08일,대연초-대천중-동래고-연세대-롯데-한화,한국,2002,롯데,5.1,17,1,0,2,7,2,0,0.222,303,67,83,8,22,3,49,46,38
문동환,1972년 05월 08일,대연초-대천중-동래고-연세대-롯데-한화,한국,2004,한화,5.37,25,0,0,4,15,0,0,0.211,557,120 2/3,147,20,45,5,56,88,72
문동환,1972년 05월 08일,대연초-대천중-동래고-연세대-롯데-한화,한국,2005,한화,3.47,26,1,0,10,9,0,0,0.526,739,173 2/3,174,12,57,3,103,74,67
문동환,1972년 05월 08일,대연초-대천중-동래고-연세대-롯데-한화,한국,2006,한화,3.05,31,4,2,16,9,1,0,0.64,798,189,186,10,67,11,85,78,64
문동환,1972년 05월 08일,대연초-대천중-동래고-연세대-롯데-한화,한국,2007,한화,3.11,21,1,0,5,3,0,1,0.625,371,84,87,8,37,3,37,32,29
문병권,1965년 04월 04일,연세대,한국,1988,MBC,3.72,19,2,1,1,3,0,0,0.25,274,65 1/3,66,4,21,4,26,29,27
문병권,1965년 04월 04일,연세대,한국,1989,MBC,4.33,20,0,0,4,1,0,0,0.8,231,52,62,0,14,5,16,30,25
문병권,1965년 04월 04일,연세대,한국,1990,LG,3.72,27,6,1,10,5,0,0,0.667,572,138,142,5,36,12,45,60,57
문병권,1965년 04월 04일,연세대,한국,1991,LG,5.15,28,5,0,3,13,0,0,0.188,578,131,137,12,50,19,46,81,75
문병권,1965년 04월 04일,연세대,한국,1992,LG,5.13,32,0,0,6,7,2,0,0.462,460,100,110,8,53,8,45,65,57
문병권,1965년 04월 04일,연세대,한국,1993,LG,4.36,21,0,0,1,2,1,0,0.333,203,43 1/3,58,4,16,7,23,25,21
문용민,1980년 12월 06일,천안남산초-천안북중-북일고-연세대-한화,한국,2003,한화,2.19,19,0,0,0,0,0,0,0,53,12 1/3,7,0,11,0,3,3,3
문용민,1980년 12월 06일,천안남산초-천안북중-북일고-연세대-한화,한국,2004,한화,4.67,37,0,0,1,1,0,4,0.5,77,17 1/3,19,4,6,1,13,10,9
문용민,1980년 12월 06일,천안남산초-천안북중-북일고-연세대-한화,한국,2008,한화,13.5,3,0,0,0,0,0,0,0,3, 2/3,2,0,0,0,0,1,1
문창환,1975년 07월 09일,인천고,한국,1994,태평양,1.91,18,0,0,0,0,0,0,0,154,37 2/3,33,0,13,0,19,10,8
문창환,1975년 07월 09일,인천고,한국,1995,태평양,5.63,9,0,0,0,0,0,0,0,68,16,17,1,7,0,4,11,10
문창환,1975년 07월 09일,인천고,한국,2001,현대,6.28,10,0,0,0,0,0,0,0,65,14 1/3,16,1,9,0,9,10,10
문희수,1965년 03월 15일,광주제일고-해태,한국,1984,해태,4.26,5,0,0,0,0,0,0,0,55,12 2/3,12,0,5,1,14,6,6
문희수,1965년 03월 15일,광주제일고-해태,한국,1985,해태,3.48,39,2,0,12,8,1,0,0.6,631,144 2/3,159,11,48,5,64,69,56
문희수,1965년 03월 15일,광주제일고-해태,한국,1986,해태,3,15,0,0,7,2,0,0,0.778,299,75,66,2,24,3,22,27,25
문희수,1965년 03월 15일,광주제일고-해태,한국,1987,해태,2.22,22,4,1,7,7,2,0,0.5,429,109 1/3,89,5,27,4,37,34,27
문희수,1965년 03월 15일,광주제일고-해태,한국,1988,해태,3.02,26,4,1,8,7,3,0,0.533,458,110 1/3,101,9,33,1,55,45,37
문희수,1965년 03월 15일,광주제일고-해태,한국,1989,해태,3.93,26,2,1,6,10,1,0,0.375,530,121 1/3,110,7,65,2,59,60,53
문희수,1965년 03월 15일,광주제일고-해태,한국,1990,해태,2.5,5,0,0,0,0,0,0,0,73,18,14,0,8,0,5,6,5
문희수,1965년 03월 15일,광주제일고-해태,한국,1991,해태,2.88,28,1,1,4,0,4,0,1,319,75,61,5,37,2,46,26,24
문희수,1965년 03월 15일,광주제일고-해태,한국,1992,해태,5.08,33,3,0,10,8,1,0,0.556,644,145 1/3,145,12,56,12,73,91,82
문희수,1965년 03월 15일,광주제일고-해태,한국,1993,해태,3.82,18,1,1,5,2,0,0,0.714,276,63 2/3,71,2,14,5,35,31,27
문희수,1965년 03월 15일,광주제일고-해태,한국,1994,해태,5.4,18,0,0,0,5,1,0,0,246,53 1/3,58,4,25,5,21,39,32
문희수,1965년 03월 15일,광주제일고-해태,한국,1995,해태,7.98,6,0,0,0,0,0,0,0,71,14 2/3,26,0,3,0,7,13,13
민경수,1981년 05월 19일,내발산초-신월중-충암고-경성대-LG-SK,한국,2004,LG,5.3,44,0,0,0,3,0,7,0,81,18 2/3,18,2,7,1,14,12,11
민경수,1981년 05월 19일,내발산초-신월중-충암고-경성대-LG-SK,한국,2005,LG,3.74,60,0,0,0,0,0,9,0,101,21 2/3,27,0,14,1,16,9,9
민경수,1981년 05월 19일,내발산초-신월중-충암고-경성대-LG-SK,한국,2006,LG,2.76,33,0,0,0,1,0,4,0,75,16 1/3,14,1,12,1,14,6,5
민경수,1981년 05월 19일,내발산초-신월중-충암고-경성대-LG-SK,한국,2007,LG,6.23,7,0,0,0,0,0,1,0,18,4 1/3,5,0,0,0,2,3,3
민경수,1981년 05월 19일,내발산초-신월중-충암고-경성대-LG-SK,한국,2010,LG,6,4,0,0,0,0,0,0,0,14,3,5,0,1,0,3,2,2
민문식,1961년 11월 26일,동국대,한국,1986,빙그레,5.06,8,0,0,1,2,0,0,0.333,70,16,16,3,8,0,5,10,9
민문식,1961년 11월 26일,동국대,한국,1987,빙그레,3.18,3,0,0,0,0,0,0,0,26,5 2/3,7,1,3,0,3,3,2
민원기,1969년 07월 05일,홍익대,한국,1992,LG,4.56,33,0,0,1,1,1,0,0.5,220,47 1/3,54,3,32,2,28,24,24
민원기,1969년 07월 05일,홍익대,한국,1993,LG,3.1,32,0,0,1,0,0,0,1,242,58,54,4,16,5,25,24,20
민원기,1969년 07월 05일,홍익대,한국,1994,LG,3.27,27,0,0,1,1,2,0,0.5,124,33,24,4,8,0,12,13,12
민원기,1969년 07월 05일,홍익대,한국,1995,LG,7.16,13,0,0,0,0,0,0,0,85,16 1/3,25,2,11,0,10,15,13
민원기,1969년 07월 05일,홍익대,한국,1996,LG,5.4,21,0,0,0,2,0,0,0,90,20,18,2,14,1,12,13,12
민원기,1969년 07월 05일,홍익대,한국,1997,LG,1.98,31,0,0,0,0,0,0,0,55,13 2/3,12,2,6,1,5,4,3
민원기,1969년 07월 05일,홍익대,한국,1998,LG,8.44,9,0,0,0,0,0,0,0,31,5 1/3,10,2,2,1,1,8,5
바르가스,1977년 02월 22일,도미니카 인디오산타페고,도미니카,2005,삼성,5.06,26,0,0,10,8,0,0,0.556,561,128,120,12,63,7,66,78,72
바우어,1977년 01월 10일,미국 트레져밸리대-LG,미국,2009,LG,7.9,7,0,0,2,2,0,0,0.5,129,27 1/3,31,5,18,2,15,24,24
바워스,1971년 07월 27일,미국 로얄라 마운트대,미국,2003,현대,3.01,24,0,0,13,4,1,1,0.765,601,143 2/3,145,12,46,9,85,58,48
바티스타,1980년 08월 23일,도미니카 산토도밍고고-한화,도미니카,2011,한화,2.02,27,0,0,3,0,10,0,1,148,35 2/3,19,1,22,1,61,8,8
바티스타,1980년 08월 23일,도미니카 산토도밍고고-한화,도미니카,2012,한화,3.56,44,0,0,4,6,8,4,0.4,375,86,70,7,52,12,110,35,34
바티스타,1980년 08월 23일,도미니카 산토도밍고고-한화,도미니카,2013,한화,4.2,29,0,0,7,7,0,0,0.5,640,143 2/3,141,9,70,13,150,77,67
박강우,1980년 07월 19일,광주상고-성균관대,한국,2004,KIA,9,1,0,0,0,0,0,0,0,6,1,2,0,1,1,0,1,1
박건우,1985년 04월 06일,미평초-여수중-영흥고-현대-우리-히어로즈-LG-롯데,한국,2010,LG,4.06,13,0,0,1,0,1,0,1,134,31,30,2,16,1,22,16,14
박건우,1985년 04월 06일,미평초-여수중-영흥고-현대-우리-히어로즈-LG-롯데,한국,2011,LG,81,1,0,0,0,0,0,0,0,7, 1/3,3,0,2,0,0,4,3
박건우,1985년 04월 06일,미평초-여수중-영흥고-현대-우리-히어로즈-LG-롯데,한국,2012,롯데,5.79,4,0,0,0,0,0,0,0,20,4 2/3,5,1,2,0,3,3,3
박경호,1951년 01월 15일,인하대,한국,1982,삼미,6.75,12,0,0,0,1,0,0,0,107,22 2/3,29,3,15,1,5,20,17
박권수,1985년 08월 12일,안산공고,한국,2004,SK,0,1,0,0,0,0,0,0,0,2, 2/3,0,0,0,0,0,0,0
박노식,1974년 05월 08일,군산상고,한국,1999,LG,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0
박노준,1962년 10월 26일,선린상고-고려대,한국,1986,OB,2.28,33,1,0,5,6,7,0,0.455,442,110 1/3,91,4,36,2,61,34,28
박노준,1962년 10월 26일,선린상고-고려대,한국,1987,OB,6.19,9,0,0,0,1,0,0,0,75,16,16,3,14,1,8,11,11
박노준,1962년 10월 26일,선린상고-고려대,한국,1988,OB,18,1,0,0,0,0,0,0,0,17,3,5,0,1,1,1,6,6
박덕용,1956년 11월 07일,일본 육영고,일본,1984,롯데,5.21,6,0,0,1,2,0,0,0.333,82,19,20,4,7,0,4,11,11
박동경,1964년 03월 03일,서울고,한국,1983,삼성,4.03,12,0,0,0,1,0,0,0,94,22 1/3,24,0,6,2,4,12,10
박동경,1964년 03월 03일,서울고,한국,1986,삼성,3.38,1,0,0,0,0,0,0,0,12,2 2/3,3,0,2,0,2,1,1
박동경,1964년 03월 03일,서울고,한국,1987,삼성,5.16,8,1,0,1,1,0,0,0.5,131,29 2/3,32,2,16,1,10,17,17
박동경,1964년 03월 03일,서울고,한국,1988,삼성,5.03,13,0,0,0,1,0,0,0,178,39 1/3,47,4,26,3,8,25,22
박동수,1961년 06월 12일,마산성호초-마산동중-마산상고-동아대-롯데,한국,1985,롯데,2.73,32,7,2,9,10,0,0,0.474,695,168,158,11,36,17,84,69,51
박동수,1961년 06월 12일,마산성호초-마산동중-마산상고-동아대-롯데,한국,1986,롯데,2.54,30,5,0,8,7,3,0,0.533,613,148 2/3,133,2,31,13,68,53,42
박동수,1961년 06월 12일,마산성호초-마산동중-마산상고-동아대-롯데,한국,1987,롯데,4.24,32,8,1,9,8,3,0,0.529,601,140,164,10,27,13,71,72,66
박동수,1961년 06월 12일,마산성호초-마산동중-마산상고-동아대-롯데,한국,1988,롯데,3.62,31,0,0,7,8,2,0,0.467,490,114 1/3,131,6,27,7,59,59,46
박동수,1961년 06월 12일,마산성호초-마산동중-마산상고-동아대-롯데,한국,1989,롯데,4.67,14,1,0,1,5,0,0,0.167,303,69 1/3,78,8,21,10,33,40,36
박동수,1961년 06월 12일,마산성호초-마산동중-마산상고-동아대-롯데,한국,1990,롯데,5.89,25,0,0,3,6,0,0,0.333,299,65 2/3,80,4,17,11,18,46,43
박동수,1961년 06월 12일,마산성호초-마산동중-마산상고-동아대-롯데,한국,1991,롯데,4.96,30,0,0,2,3,2,0,0.4,309,69,85,6,20,10,38,42,38
박동수,1961년 06월 12일,마산성호초-마산동중-마산상고-동아대-롯데,한국,1992,롯데,4.6,12,0,0,2,1,0,0,0.667,131,29 1/3,38,1,8,1,18,17,15
박동수,1961년 06월 12일,마산성호초-마산동중-마산상고-동아대-롯데,한국,1993,롯데,6.35,3,0,0,0,0,0,0,0,28,5 2/3,11,1,1,0,3,5,4
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,1990,롯데,3.04,31,3,1,10,7,7,0,0.588,629,145,101,3,114,3,146,55,49
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,1991,롯데,2.47,30,10,1,14,9,3,0,0.609,770,189 2/3,132,4,96,8,152,65,52
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,1992,롯데,4.13,17,6,0,7,4,1,0,0.636,426,98,98,6,52,2,67,46,45
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,1993,롯데,3.79,19,4,4,6,11,1,0,0.353,382,90 1/3,82,5,37,2,59,43,38
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,1994,롯데,3.01,46,0,0,6,5,31,0,0.545,306,74 2/3,67,3,20,1,61,25,25
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,1995,롯데,1.5,34,0,0,5,3,14,0,0.625,231,60,34,1,24,0,41,12,10
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,1996,롯데,3.88,13,2,0,4,5,1,0,0.444,301,69 2/3,64,6,34,4,34,36,30
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,1997,삼성,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,1998,삼성,6.86,16,0,0,1,3,0,0,0.25,183,39 1/3,51,8,21,0,29,31,30
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,1999,삼성,11.25,7,0,0,0,1,0,0,0,62,12,20,3,6,1,16,15,15
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,2000,삼성,5.49,19,1,1,4,0,0,0,1,267,57 1/3,66,6,31,6,37,40,35
박동희,1968년 01월 04일,부산고-고려대-롯데,한국,2001,삼성,6.15,18,0,0,2,2,0,0,0.5,208,45 1/3,54,10,22,0,22,37,31
박만채,1978년 08월 02일,휘문고-건국대,한국,2003,LG,2.42,12,0,0,0,0,1,0,0,93,22 1/3,21,1,8,2,13,8,6
박만채,1978년 08월 02일,휘문고-건국대,한국,2004,LG,4.85,4,0,0,2,0,0,0,1,54,13,12,3,2,2,9,8,7
박만채,1978년 08월 02일,휘문고-건국대,한국,2005,LG,5.34,13,0,0,1,1,0,0,0.5,145,30 1/3,47,3,11,3,21,20,18
박만채,1978년 08월 02일,휘문고-건국대,한국,2006,LG,2.7,3,0,0,0,0,0,0,0,15,3 1/3,3,0,2,0,1,1,1
박민주,1987년 07월 23일,수유초-신일중-야탑고,한국,2007,현대,0,1,0,0,0,0,0,0,0,1, 1/3,0,0,0,0,0,0,0
박보현,1972년 07월 19일,경남고-단국대-롯데,한국,1995,롯데,3.18,7,0,0,0,0,0,0,0,21,5 2/3,5,0,0,0,2,2,2
박보현,1972년 07월 19일,경남고-단국대-롯데,한국,1996,롯데,4.7,27,0,0,1,3,0,0,0.25,195,46,36,3,25,1,24,26,24
박보현,1972년 07월 19일,경남고-단국대-롯데,한국,1997,롯데,4.23,20,0,0,0,0,1,0,0,192,44 2/3,44,4,19,1,21,22,21
박보현,1972년 07월 19일,경남고-단국대-롯데,한국,1999,롯데,4.89,33,1,0,5,6,0,0,0.455,444,103,109,18,36,2,59,65,56
박보현,1972년 07월 19일,경남고-단국대-롯데,한국,2000,두산,6.17,19,0,0,3,8,0,0,0.273,324,70,92,8,30,0,24,51,48
박보현,1972년 07월 19일,경남고-단국대-롯데,한국,2001,두산,5.22,25,0,0,2,3,1,0,0.4,214,50,47,7,15,3,18,33,29
박보현,1972년 07월 19일,경남고-단국대-롯데,한국,2002,두산,3.86,5,0,0,0,0,0,0,0,11,2 1/3,2,0,1,1,2,1,1
박부성,1976년 05월 10일,마산고,한국,1995,롯데,4.41,22,0,0,2,1,2,0,0.667,152,34 2/3,36,3,17,2,19,19,17
박부성,1976년 05월 10일,마산고,한국,1996,롯데,3.91,23,0,0,6,7,1,0,0.462,384,89 2/3,91,6,33,4,39,40,39
박부성,1976년 05월 10일,마산고,한국,1997,롯데,5.32,15,0,0,0,0,0,0,0,90,22,25,4,2,0,9,16,13
박상근,1970년 07월 05일,강릉고-동국대-OB-쌍방울,한국,1993,OB,3.95,8,0,0,0,0,0,0,0,65,13 2/3,14,0,10,1,10,8,6
박상근,1970년 07월 05일,강릉고-동국대-OB-쌍방울,한국,1994,OB,7.07,6,0,0,0,0,0,0,0,59,14,13,2,7,1,9,11,11
박상근,1970년 07월 05일,강릉고-동국대-OB-쌍방울,한국,1996,OB,2.58,19,0,0,1,0,1,0,1,238,59 1/3,36,2,39,2,39,18,17
박상근,1970년 07월 05일,강릉고-동국대-OB-쌍방울,한국,1998,쌍방울,5.31,27,0,0,1,2,0,0,0.333,201,42 1/3,43,5,29,3,35,29,25
박상근,1970년 07월 05일,강릉고-동국대-OB-쌍방울,한국,1999,쌍방울,8.56,14,0,0,0,5,0,0,0,208,41,60,8,28,1,29,48,39
박상근,1970년 07월 05일,강릉고-동국대-OB-쌍방울,한국,2000,SK,4.3,19,0,0,0,1,0,0,0,195,44,38,3,34,1,21,22,21
박상근,1970년 07월 05일,강릉고-동국대-OB-쌍방울,한국,2001,SK,7.22,26,0,0,0,1,0,0,0,138,28 2/3,31,4,19,4,15,23,23
박상범,1965년 07월 07일,인천고-인하대,한국,1988,태평양,7.09,10,2,0,1,1,0,0,0.5,142,33,41,4,5,2,20,26,26
박상범,1965년 07월 07일,인천고-인하대,한국,1989,태평양,4.91,8,0,0,1,1,1,0,0.5,68,14 2/3,17,1,9,1,4,10,8
박상범,1965년 07월 07일,인천고-인하대,한국,1990,태평양,5.59,12,0,0,1,3,0,0,0.25,180,38 2/3,43,5,24,1,22,24,24
박상범,1965년 07월 07일,인천고-인하대,한국,1992,태평양,11.25,1,0,0,0,0,0,0,0,21,4,10,2,1,0,3,5,5
박상범,1965년 07월 07일,인천고-인하대,한국,1993,태평양,5.5,16,1,0,0,4,0,0,0,232,52 1/3,61,4,19,3,26,35,32
박상범,1965년 07월 07일,인천고-인하대,한국,1994,태평양,0,1,0,0,0,0,0,0,0,7,2,0,0,2,0,0,0,0
박상열,1955년 08월 05일,서대전초-대전중-동대문상고-OB,한국,1982,OB,4.3,25,3,0,10,5,0,0,0.667,480,111,120,7,34,9,35,70,53
박상열,1955년 08월 05일,서대전초-대전중-동대문상고-OB,한국,1983,OB,2.49,30,7,1,10,9,0,0,0.526,716,173 1/3,162,11,44,14,68,57,48
박상열,1955년 08월 05일,서대전초-대전중-동대문상고-OB,한국,1984,OB,2.57,30,1,0,12,7,0,0,0.632,532,133,108,8,49,10,47,42,38
박상열,1955년 08월 05일,서대전초-대전중-동대문상고-OB,한국,1985,OB,4.13,22,2,0,3,6,0,0,0.333,462,109,109,6,41,5,25,55,50
박상열,1955년 08월 05일,서대전초-대전중-동대문상고-OB,한국,1986,OB,3.92,17,1,0,0,6,1,0,0,278,64 1/3,66,3,28,6,15,31,28
박상열,1955년 08월 05일,서대전초-대전중-동대문상고-OB,한국,1987,OB,3.84,16,0,0,3,3,1,0,0.5,273,58 2/3,73,2,26,3,15,32,25
박상열,1955년 08월 05일,서대전초-대전중-동대문상고-OB,한국,1988,OB,5.59,13,0,0,0,3,0,0,0,216,46 2/3,53,9,23,4,12,34,29
박석진,1972년 07월 19일,수영초-대천중-경남고-단국대-삼성-롯데-삼성-롯데-LG,한국,1995,삼성,4.71,27,0,0,4,6,0,0,0.4,323,72 2/3,85,3,18,8,30,44,38
박석진,1972년 07월 19일,수영초-대천중-경남고-단국대-삼성-롯데-삼성-롯데-LG,한국,1996,삼성,4.68,23,0,0,2,2,2,0,0.5,258,57 2/3,71,6,16,10,26,37,30
박석진,1972년 07월 19일,수영초-대천중-경남고-단국대-삼성-롯데-삼성-롯데-LG,한국,1997,롯데,7.02,15,0,0,1,4,0,0,0.2,203,42 1/3,64,3,10,4,24,40,33
박석진,1972년 07월 19일,수영초-대천중-경남고-단국대-삼성-롯데-삼성-롯데-LG,한국,1998,롯데,6.46,18,0,0,0,1,0,0,0,145,30 2/3,41,8,10,5,18,24,22
박석진,1972년 07월 19일,수영초-대천중-경남고-단국대-삼성-롯데-삼성-롯데-LG,한국,1999,롯데,3.58,33,2,1,11,3,2,0,0.786,611,148 1/3,123,14,44,14,101,65,59
박석진,1972년 07월 19일,수영초-대천중-경남고-단국대-삼성-롯데-삼성-롯데-LG,한국,2000,롯데,2.48,40,0,0,7,6,8,6,0.538,388,94 1/3,79,5,25,9,65,26,26
박석진,1972년 07월 19일,수영초-대천중-경남고-단국대-삼성-롯데-삼성-롯데-LG,한국,2001,롯데,2.98,47,0,0,4,10,14,1,0.286,549,133,127,6,34,19,81,50,44
